manufacturer,model,year,transmission,mileage,fuelType,mpg,engineSize,price
Audi, A1,2017,Manual,23490,Petrol,56.5,1.4,13490
Audi, Q2,2017,Manual,27200,Petrol,50.4,1.4,18990
Audi, A1,2019,Manual,6000,Petrol,47.9,1.0,20595
Audi, Q3,2019,Manual,5000,Diesel,42.8,2.0,26990
Audi, A4,2019,Automatic,5000,Petrol,40.9,2.0,27990
Audi, Q3,2019,Manual,5000,Petrol,40.9,1.5,24990
Audi, Q2,2019,Automatic,6000,Petrol,42.2,1.5,25490
Audi, Q8,2019,Automatic,5000,Diesel,33.6,3.0,56990
Audi, Q2,2019,Semi-Auto,4227,Petrol,39.8,1.5,29995
Audi, Q7,2017,Automatic,27195,Diesel,39.2,4.0,52990
Audi, A3,2019,Manual,4875,Petrol,42.2,1.5,21990
Audi, A3,2016,Semi-Auto,35273,Petrol,56.5,1.4,17990
Audi, Q8,2019,Automatic,9804,Diesel,33.6,3.0,51990
Audi, A3,2014,Manual,37991,Petrol,60.1,1.4,14490
Audi, Q5,2019,Semi-Auto,3712,Diesel,34.5,3.0,51990
Audi, Q3,2019,Semi-Auto,5454,Diesel,47.1,2.0,28990
Audi, A3,2018,Automatic,10500,Petrol,56.5,1.5,21990
Audi, A6,2016,Semi-Auto,62100,Diesel,58.9,2.0,18990
Audi, Q7,2019,Automatic,6000,Diesel,33.2,3.0,46990
Audi, Q5,2019,Automatic,5000,Diesel,39.2,2.0,31490
Audi, Q2,2019,Automatic,2381,Petrol,33.2,2.0,28990
Audi, Q3,2019,Semi-Auto,7561,Petrol,30.7,2.0,39990
Audi, Q3,2019,Automatic,4590,Petrol,31.4,2.0,31990
Audi, Q5,2019,Automatic,5000,Diesel,38.2,2.0,32490
Audi, A3,2017,Semi-Auto,17100,Petrol,56.5,1.5,19490
Audi, A5,2018,Semi-Auto,4600,Petrol,50.4,2.0,26490
Audi, A3,2019,Semi-Auto,5069,Petrol,34.9,2.0,31450
Audi, TT,2016,Automatic,31362,Petrol,34.5,2.5,36490
Audi, Q2,2017,Semi-Auto,28943,Diesel,57.7,2.0,21990
Audi, Q5,2018,Semi-Auto,13500,Petrol,40.4,2.0,34990
Audi, A4,2017,Automatic,10488,Diesel,65.7,2.0,21990
Audi, A5,2017,Automatic,35220,Petrol,48.7,2.0,23490
Audi, A1,2019,Semi-Auto,100,Petrol,44.8,1.5,21500
Audi, A6,2019,Semi-Auto,506,Diesel,35.8,3.0,48000
Audi, A3,2019,Semi-Auto,9292,Petrol,34.9,2.0,32500
Audi, Q5,2019,Semi-Auto,9415,Diesel,38.2,2.0,35500
Audi, Q5,2015,Automatic,49431,Diesel,41.5,3.0,24290
Audi, Q2,2018,Manual,21110,Petrol,55.4,1.0,17990
Audi, A5,2018,Automatic,13453,Petrol,36.7,3.0,32990
Audi, Q3,2018,Manual,21909,Diesel,57.7,2.0,20990
Audi, TT,2017,Manual,16282,Petrol,47.1,1.8,18990
Audi, A6,2016,Semi-Auto,47750,Diesel,52.3,3.0,24490
Audi, Q3,2016,Semi-Auto,19393,Petrol,47.9,1.4,19990
Audi, A5,2019,Automatic,16177,Petrol,39.8,2.0,26275
Audi, A3,2019,Semi-Auto,15080,Petrol,41.5,1.5,23490
Audi, A3,2019,Semi-Auto,8585,Petrol,41.5,1.5,23450
Audi, A3,2019,Semi-Auto,14300,Petrol,42.2,1.5,22490
Audi, A1,2017,Semi-Auto,18000,Petrol,70.6,1.4,17490
Audi, A4,2017,Semi-Auto,13632,Petrol,51.4,1.4,19490
Audi, A8,2019,Automatic,7890,Diesel,40.4,3.0,38975
Audi, A5,2019,Manual,100,Petrol,39.2,2.0,25990
Audi, A4,2019,Manual,6995,Petrol,39.2,2.0,22690
Audi, Q3,2019,Semi-Auto,7120,Petrol,31.4,2.0,39990
Audi, Q5,2019,Semi-Auto,5593,Diesel,36.2,2.0,43990
Audi, Q3,2020,Semi-Auto,5000,Petrol,40.4,1.5,34490
Audi, A3,2014,Semi-Auto,24597,Hybrid,188.3,1.4,15000
Audi, A3,2019,Manual,7000,Diesel,51.4,1.6,18000
Audi, A5,2019,Semi-Auto,8000,Diesel,48.7,2.0,26000
Audi, A4,2019,Semi-Auto,10000,Diesel,49.6,2.0,25000
Audi, A5,2020,Manual,247,Petrol,37.2,2.0,31000
Audi, Q5,2019,Semi-Auto,4000,Diesel,32.5,3.0,54000
Audi, A1,2019,Semi-Auto,3869,Petrol,44.1,1.5,22500
Audi, A6,2016,Semi-Auto,57221,Diesel,61.4,2.0,17000
Audi, A7,2017,Semi-Auto,38519,Diesel,52.3,3.0,24500
Audi, A3,2017,Manual,51578,Petrol,60.1,1.4,13500
Audi, Q5,2014,Semi-Auto,34503,Diesel,41.5,3.0,25000
Audi, Q5,2016,Semi-Auto,38482,Diesel,47.1,3.0,19000
Audi, A8,2018,Semi-Auto,17951,Diesel,50.4,3.0,35000
Audi, Q3,2016,Semi-Auto,27425,Petrol,40.4,2.0,21000
Audi, Q3,2020,Semi-Auto,3000,Petrol,31.4,2.0,36000
Audi, A6,2020,Semi-Auto,3000,Diesel,37.7,3.0,42500
Audi, A1,2020,Semi-Auto,3000,Petrol,44.8,1.5,25000
Audi, RS4,2019,Automatic,5151,Petrol,29.1,2.9,58990
Audi, Q2,2019,Semi-Auto,853,Petrol,41.5,1.5,34990
Audi, A3,2019,Manual,6000,Diesel,51.4,1.6,24212
Audi, A5,2019,Semi-Auto,1637,Petrol,34.9,2.0,34990
Audi, RS4,2019,Automatic,6000,Petrol,29.1,2.9,60990
Audi, Q5,2019,Automatic,6000,Diesel,38.2,2.0,37980
Audi, RS5,2019,Automatic,7800,Petrol,29.7,2.9,55990
Audi, RS4,2020,Semi-Auto,3000,Petrol,29.1,2.9,67000
Audi, A4,2020,Semi-Auto,3000,Petrol,39.2,2.0,35000
Audi, A3,2020,Semi-Auto,3000,Petrol,34.9,2.0,35000
Audi, Q3,2020,Semi-Auto,3000,Diesel,47.1,2.0,37000
Audi, A4,2019,Semi-Auto,14361,Petrol,38.2,2.0,26000
Audi, Q5,2019,Semi-Auto,5336,Petrol,33.2,2.0,35500
Audi, A5,2019,Manual,1096,Petrol,37.2,2.0,28500
Audi, A1,2019,Manual,3979,Petrol,51.4,1.0,19000
Audi, Q7,2019,Semi-Auto,9044,Diesel,32.8,3.0,47500
Audi, A5,2019,Automatic,7000,Diesel,48.7,2.0,27000
Audi, Q5,2019,Semi-Auto,9280,Diesel,38.2,2.0,35500
Audi, Q2,2017,Manual,12632,Petrol,55.4,1.0,16500
Audi, Q5,2017,Semi-Auto,67223,Diesel,42.8,3.0,26500
Audi, Q2,2018,Manual,17728,Petrol,52.3,1.4,18000
Audi, A5,2016,Manual,13677,Diesel,57.6,2.0,19000
Audi, A4,2018,Manual,6063,Petrol,51.4,1.4,19500
Audi, Q3,2020,Semi-Auto,4309,Diesel,45.6,2.0,35500
Audi, A3,2019,Semi-Auto,4000,Petrol,33.2,2.0,33000
Audi, Q2,2019,Semi-Auto,7000,Petrol,33.2,2.0,30000
Audi, Q3,2019,Manual,4000,Diesel,42.8,2.0,28500
Audi, A7,2019,Semi-Auto,6000,Diesel,48.7,2.0,33000
Audi, A1,2019,Semi-Auto,4000,Petrol,44.8,1.5,23500
Audi, R8,2019,Semi-Auto,500,Petrol,21.4,5.2,125000
Audi, A6,2019,Semi-Auto,3000,Diesel,50.4,2.0,35000
Audi, Q3,2019,Manual,7000,Petrol,40.9,1.5,24990
Audi, Q3,2019,Manual,3000,Petrol,39.8,1.5,26990
Audi, A1,2017,Manual,19229,Petrol,56.5,1.4,14490
Audi, Q3,2019,Semi-Auto,5034,Petrol,32.5,2.0,29500
Audi, A6,2016,Semi-Auto,63105,Diesel,64.2,2.0,16000
Audi, A7,2017,Semi-Auto,56460,Diesel,52.3,3.0,21500
Audi, Q2,2018,Semi-Auto,39430,Petrol,44.1,2.0,23500
Audi, Q5,2020,Semi-Auto,4000,Petrol,32.1,2.0,38500
Audi, TT,2020,Semi-Auto,4000,Petrol,30.7,2.5,53500
Audi, A5,2020,Semi-Auto,6000,Petrol,39.8,2.0,33000
Audi, A4,2017,Manual,12823,Petrol,52.3,1.4,17490
Audi, A5,2018,Manual,25448,Petrol,48.7,2.0,22990
Audi, A1,2016,Semi-Auto,39746,Petrol,70.6,1.4,15490
Audi, A1,2017,Manual,14885,Petrol,58.9,1.4,15990
Audi, Q7,2018,Automatic,13213,Diesel,37.2,4.0,70990
Audi, Q2,2018,Semi-Auto,13500,Petrol,54.3,1.4,21990
Audi, Q7,2018,Semi-Auto,11800,Diesel,39.2,4.0,57490
Audi, Q2,2020,Manual,6000,Petrol,45.6,1.0,22669
Audi, Q8,2019,Semi-Auto,6000,Diesel,32.8,3.0,76990
Audi, Q5,2019,Semi-Auto,5000,Diesel,38.2,2.0,35490
Audi, Q7,2020,Semi-Auto,6000,Diesel,33.2,3.0,59990
Audi, A3,2019,Semi-Auto,14803,Petrol,42.2,1.5,22000
Audi, A3,2019,Semi-Auto,3438,Petrol,34.9,2.0,32500
Audi, Q5,2019,Semi-Auto,8440,Diesel,38.2,2.0,35000
Audi, A4,2019,Semi-Auto,9560,Diesel,47.9,2.0,26990
Audi, Q3,2019,Semi-Auto,3300,Petrol,31.7,2.0,32990
Audi, Q2,2017,Manual,18354,Petrol,50.4,1.4,19490
Audi, R8,2019,Automatic,6954,Petrol,21.6,5.2,109990
Audi, Q8,2019,Semi-Auto,9155,Diesel,32.8,3.0,66990
Audi, Q2,2020,Manual,6000,Petrol,43.5,1.5,26169
Audi, A3,2019,Semi-Auto,256,Petrol,33.2,2.0,33500
Audi, TT,2019,Semi-Auto,375,Petrol,34.0,2.0,30000
Audi, A3,2017,Manual,16417,Diesel,67.3,1.6,18000
Audi, TT,2019,Semi-Auto,4307,Petrol,34.9,2.0,30000
Audi, Q5,2016,Manual,34381,Diesel,47.9,2.0,20000
Audi, A4,2017,Semi-Auto,21062,Petrol,53.3,2.0,19000
Audi, A3,2017,Semi-Auto,33657,Petrol,43.5,2.0,23000
Audi, A3,2016,Semi-Auto,25940,Petrol,56.5,1.4,19490
Audi, Q5,2015,Automatic,49431,Diesel,41.5,3.0,23990
Audi, RS3,2018,Automatic,17515,Petrol,34.0,2.5,36490
Audi, RS6,2014,Automatic,63476,Petrol,28.8,4.0,40990
Audi, A6,2019,Semi-Auto,28950,Diesel,50.4,2.0,25990
Audi, Q3,2017,Manual,21502,Petrol,49.6,1.4,19990
Audi, Q2,2017,Manual,23000,Petrol,52.3,1.4,17790
Audi, A8,2016,Semi-Auto,39000,Diesel,38.7,4.2,23995
Audi, A3,2017,Semi-Auto,23957,Petrol,43.5,2.0,25990
Audi, A4,2017,Manual,20990,Petrol,48.7,1.4,20990
Audi, Q5,2017,Semi-Auto,42643,Diesel,42.2,3.0,33990
Audi, A4,2017,Manual,27198,Petrol,48.7,2.0,18490
Audi, R8,2014,Semi-Auto,19800,Petrol,22.8,4.2,51990
Audi, A1,2017,Manual,14723,Petrol,55.4,1.4,14490
Audi, A4,2017,Semi-Auto,15900,Petrol,50.4,2.0,20450
Audi, A1,2013,Manual,42580,Petrol,53.3,1.4,7610
Audi, Q3,2016,Semi-Auto,52442,Diesel,50.4,2.0,16390
Audi, A1,2013,Manual,43070,Petrol,52.3,1.4,8609
Audi, A3,2016,Manual,61130,Diesel,74.3,1.6,10130
Audi, A3,2019,Semi-Auto,13576,Petrol,42.2,1.5,22000
Audi, A1,2020,Semi-Auto,3000,Petrol,44.8,1.0,23000
Audi, A3,2019,Semi-Auto,4681,Diesel,53.3,1.6,22500
Audi, A3,2019,Semi-Auto,7157,Petrol,34.9,2.0,30500
Audi, A3,2019,Semi-Auto,14307,Petrol,41.5,1.5,22500
Audi, A3,2019,Semi-Auto,12088,Petrol,41.5,1.5,22500
Audi, A3,2019,Semi-Auto,14757,Petrol,42.2,1.5,22000
Audi, A3,2019,Semi-Auto,14686,Petrol,42.2,1.5,22000
Audi, A4,2019,Manual,4514,Petrol,38.2,2.0,23500
Audi, Q8,2018,Semi-Auto,11691,Diesel,32.8,3.0,59000
Audi, A1,2019,Manual,2236,Petrol,46.3,1.5,20000
Audi, Q5,2019,Automatic,6000,Diesel,38.2,2.0,39990
Audi, Q2,2017,Semi-Auto,18200,Petrol,52.3,1.4,20990
Audi, A3,2019,Semi-Auto,2480,Petrol,34.9,2.0,32990
Audi, Q3,2019,Automatic,4979,Diesel,45.6,2.0,35490
Audi, A5,2019,Automatic,7000,Diesel,50.4,2.0,28990
Audi, RS5,2019,Automatic,6000,Petrol,29.7,2.9,66990
Audi, Q2,2020,Manual,6000,Petrol,43.5,1.5,24653
Audi, Q5,2019,Automatic,5000,Diesel,38.2,2.0,33490
Audi, Q2,2019,Automatic,6000,Petrol,33.2,2.0,32990
Audi, Q7,2019,Automatic,5000,Diesel,33.2,3.0,52990
Audi, Q2,2018,Semi-Auto,31615,Petrol,51.4,1.4,22990
Audi, A1,2019,Semi-Auto,6000,Petrol,40.9,2.0,23286
Audi, A5,2019,Automatic,8000,Diesel,50.4,2.0,27990
Audi, Q3,2019,Manual,7500,Diesel,42.8,2.0,25990
Audi, Q3,2017,Semi-Auto,24250,Petrol,47.9,1.4,21990
Audi, Q2,2017,Semi-Auto,17000,Petrol,51.4,1.4,23990
Audi, A8,2019,Automatic,3000,Diesel,40.4,3.0,47990
Audi, Q3,2019,Manual,4000,Petrol,40.9,1.5,24990
Audi, Q3,2019,Manual,6000,Diesel,42.8,2.0,26990
Audi, A4,2019,Automatic,5641,Diesel,47.9,2.0,26850
Audi, A1,2016,Manual,10000,Petrol,58.9,1.4,16290
Audi, A3,2016,Manual,47537,Petrol,52.3,1.4,14490
Audi, Q7,2016,Semi-Auto,52900,Diesel,47.9,3.0,30990
Audi, A5,2015,Semi-Auto,34500,Diesel,44.8,3.0,20990
Audi, Q5,2018,Semi-Auto,17000,Petrol,34.0,3.0,43990
Audi, Q7,2019,Automatic,12390,Diesel,33.2,3.0,49490
Audi, A3,2019,Manual,6000,Petrol,42.2,1.5,24443
Audi, RS5,2019,Semi-Auto,7800,Petrol,29.7,2.9,54990
Audi, Q7,2019,Semi-Auto,3988,Diesel,32.8,3.0,51990
Audi, A3,2016,Manual,39000,Diesel,57.6,2.0,16490
Audi, A1,2017,Manual,38000,Petrol,56.5,1.4,14990
Audi, TT,2016,Automatic,31362,Petrol,34.5,2.5,36990
Audi, Q5,2017,Semi-Auto,83165,Diesel,55.4,2.0,21750
Audi, A3,2017,Manual,27875,Petrol,60.1,1.4,17450
Audi, A3,2017,Semi-Auto,30181,Petrol,49.6,2.0,19990
Audi, A6,2016,Manual,34334,Diesel,58.9,2.0,19490
Audi, Q7,2018,Semi-Auto,10050,Diesel,32.8,3.0,47990
Audi, A5,2020,Semi-Auto,6000,Diesel,48.7,2.0,33990
Audi, Q5,2020,Semi-Auto,6000,Petrol,32.1,2.0,39990
Audi, A6,2017,Semi-Auto,34300,Diesel,54.3,2.0,24990
Audi, A5,2017,Semi-Auto,35220,Petrol,48.7,2.0,23490
Audi, Q3,2018,Semi-Auto,10981,Petrol,45.6,1.4,24990
Audi, A1,2019,Manual,2348,Petrol,50.4,1.0,19990
Audi, Q2,2018,Manual,18148,Petrol,52.3,1.4,18490
Audi, A1,2020,Semi-Auto,5000,Petrol,44.8,1.0,23845
Audi, Q8,2019,Semi-Auto,5608,Diesel,33.6,3.0,50990
Audi, A6,2019,Semi-Auto,18760,Diesel,50.4,2.0,26990
Audi, Q8,2019,Semi-Auto,10000,Diesel,32.8,3.0,65990
Audi, A1,2016,Manual,25600,Petrol,55.4,1.4,13990
Audi, Q2,2017,Manual,14000,Petrol,52.3,1.4,18490
Audi, Q5,2018,Semi-Auto,24233,Petrol,34.0,3.0,39990
Audi, A5,2019,Automatic,5000,Petrol,37.7,2.0,31990
Audi, A5,2019,Automatic,5000,Diesel,47.1,2.0,32990
Audi, A3,2019,Manual,4500,Diesel,52.3,1.6,22990
Audi, A6,2016,Automatic,20335,Diesel,61.4,2.0,18982
Audi, A3,2017,Manual,19366,Petrol,54.3,1.5,17791
Audi, A1,2013,Manual,41539,Petrol,55.4,1.2,8495
Audi, Q3,2017,Semi-Auto,26702,Petrol,47.9,1.4,19995
Audi, A1,2016,Semi-Auto,26371,Petrol,70.6,1.4,13485
Audi, Q3,2017,Manual,22491,Petrol,51.4,1.4,17399
Audi, R8,2013,Semi-Auto,10800,Petrol,22.4,4.2,54850
Audi, A4,2019,Automatic,6000,Petrol,42.2,2.0,26490
Audi, A4,2019,Automatic,6000,Diesel,50.4,2.0,25490
Audi, A3,2019,Semi-Auto,2091,Diesel,50.4,2.0,22990
Audi, A1,2016,Manual,32230,Petrol,55.4,1.4,13490
Audi, A3,2020,Semi-Auto,6000,Petrol,34.5,2.0,34990
Audi, Q3,2019,Semi-Auto,6000,Diesel,47.1,2.0,33990
Audi, Q3,2018,Manual,22900,Petrol,49.6,1.4,21490
Audi, Q8,2019,Semi-Auto,9804,Diesel,33.6,3.0,51490
Audi, TT,2017,Semi-Auto,24953,Petrol,40.9,2.0,26990
Audi, A3,2018,Semi-Auto,29035,Petrol,43.5,2.0,25990
Audi, Q3,2020,Semi-Auto,1487,Petrol,31.0,2.0,43990
Audi, Q5,2015,Automatic,59650,Diesel,47.1,2.0,19990
Audi, A3,2018,Semi-Auto,16100,Petrol,43.5,2.0,29990
Audi, A3,2017,Semi-Auto,13163,Petrol,56.5,1.5,22490
Audi, A3,2016,Semi-Auto,31128,Petrol,43.5,2.0,24990
Audi, A6,2016,Semi-Auto,27915,Diesel,61.4,3.0,19990
Audi, A3,2017,Manual,20477,Diesel,67.3,1.6,17990
Audi, A3,2017,Manual,24842,Petrol,60.1,1.0,14990
Audi, Q5,2017,Semi-Auto,47124,Diesel,55.4,2.0,24990
Audi, A3,2016,Semi-Auto,29012,Petrol,55.4,1.4,20990
Audi, Q7,2018,Automatic,13213,Diesel,37.2,4.0,72990
Audi, Q7,2018,Semi-Auto,19940,Diesel,39.2,4.0,54990
Audi, A4,2017,Semi-Auto,3000,Petrol,50.4,1.4,21990
Audi, A5,2017,Semi-Auto,40000,Diesel,67.3,2.0,20000
Audi, A1,2017,Manual,10481,Diesel,76.3,1.6,12490
Audi, A3,2016,Manual,25955,Petrol,60.1,1.4,17490
Audi, A1,2019,Automatic,11200,Petrol,47.1,1.0,19990
Audi, Q3,2016,Automatic,39820,Diesel,52.3,2.0,17925
Audi, Q2,2019,Semi-Auto,3624,Petrol,40.9,1.5,24990
Audi, A3,2017,Semi-Auto,28744,Petrol,56.5,1.5,19490
Audi, A5,2017,Automatic,41000,Diesel,62.8,2.0,22990
Audi, A3,2019,Automatic,10380,Petrol,41.5,1.5,23490
Audi, A5,2019,Automatic,5000,Diesel,51.4,2.0,31990
Audi, TT,2019,Semi-Auto,8900,Petrol,31.0,2.5,46990
Audi, Q7,2020,Semi-Auto,6000,Diesel,33.2,3.0,62990
Audi, Q3,2019,Automatic,7118,Diesel,38.7,2.0,32990
Audi, A5,2017,Automatic,22640,Petrol,37.7,3.0,29990
Audi, Q3,2019,Manual,6000,Petrol,42.2,1.5,25990
Audi, Q5,2019,Semi-Auto,6000,Petrol,32.1,2.0,38990
Audi, A1,2019,Manual,6000,Petrol,47.9,1.0,20476
Audi, Q2,2019,Semi-Auto,6000,Petrol,42.2,1.5,28541
Audi, Q7,2018,Automatic,24340,Diesel,47.1,3.0,45990
Audi, Q3,2015,Semi-Auto,57204,Petrol,42.2,2.0,17990
Audi, Q5,2017,Semi-Auto,20768,Diesel,55.4,2.0,28890
Audi, Q5,2020,Semi-Auto,6000,Petrol,32.1,2.0,38695
Audi, A5,2019,Automatic,5000,Diesel,47.1,2.0,32990
Audi, A7,2019,Automatic,5000,Diesel,38.2,3.0,39990
Audi, A1,2020,Semi-Auto,6000,Petrol,44.1,1.5,26011
Audi, Q3,2018,Semi-Auto,10000,Petrol,48.7,1.4,25050
Audi, Q5,2017,Semi-Auto,13890,Petrol,40.4,2.0,29990
Audi, A3,2017,Semi-Auto,24751,Petrol,49.6,2.0,18990
Audi, Q3,2018,Semi-Auto,10981,Petrol,45.6,1.4,24990
Audi, Q3,2019,Semi-Auto,4536,Petrol,32.1,2.0,34750
Audi, A6,2016,Automatic,47750,Diesel,52.3,3.0,24990
Audi, A1,2016,Semi-Auto,36668,Petrol,56.5,1.4,14490
Audi, Q5,2015,Automatic,48164,Diesel,42.8,3.0,26990
Audi, A1,2018,Semi-Auto,28660,Petrol,70.6,1.4,18990
Audi, A3,2019,Semi-Auto,9499,Petrol,41.5,1.5,23990
Audi, A5,2017,Automatic,36310,Petrol,45.6,2.0,24990
Audi, A3,2015,Semi-Auto,27151,Petrol,39.2,2.0,22490
Audi, A3,2019,Automatic,5000,Diesel,53.3,1.6,22990
Audi, A4,2019,Automatic,1293,Diesel,48.7,2.0,24490
Audi, A4,2019,Automatic,100,Diesel,47.9,2.0,27490
Audi, Q3,2019,Semi-Auto,2790,Diesel,45.6,2.0,35490
Audi, Q5,2019,Semi-Auto,2910,Petrol,32.1,2.0,38990
Audi, Q2,2019,Semi-Auto,3302,Petrol,42.8,1.5,23990
Audi, Q2,2018,Semi-Auto,13264,Petrol,54.3,1.4,20990
Audi, RS5,2019,Automatic,4474,Petrol,29.7,2.9,54990
Audi, Q3,2019,Semi-Auto,1335,Petrol,32.1,2.0,38990
Audi, A1,2017,Manual,6950,Petrol,56.5,1.4,15490
Audi, TT,2019,Automatic,3000,Petrol,35.3,2.0,39990
Audi, Q2,2019,Manual,2500,Petrol,43.5,1.5,24490
Audi, A1,2019,Manual,2000,Petrol,48.7,1.0,18990
Audi, A3,2019,Manual,2392,Diesel,51.4,1.6,22061
Audi, Q7,2019,Automatic,3988,Diesel,32.8,3.0,59990
Audi, Q7,2019,Automatic,3139,Diesel,33.2,3.0,47990
Audi, Q5,2018,Semi-Auto,25889,Petrol,34.0,3.0,39995
Audi, Q2,2020,Semi-Auto,6000,Petrol,42.2,1.5,26089
Audi, Q5,2020,Semi-Auto,6000,Diesel,37.2,2.0,44990
Audi, Q2,2020,Manual,6000,Petrol,43.5,1.5,24825
Audi, Q3,2019,Automatic,4500,Petrol,31.4,2.0,31990
Audi, Q2,2019,Manual,3500,Petrol,43.5,1.5,25490
Audi, Q3,2019,Automatic,9750,Petrol,30.7,2.0,37490
Audi, A1,2019,Semi-Auto,6000,Petrol,44.8,1.0,22059
Audi, A3,2016,Manual,20851,Petrol,56.5,1.4,15990
Audi, Q7,2020,Semi-Auto,5000,Diesel,29.4,4.0,89990
Audi, A3,2019,Automatic,2778,Petrol,40.9,2.0,23990
Audi, A3,2019,Automatic,6000,Diesel,52.3,1.6,23990
Audi, Q2,2019,Manual,6000,Diesel,46.3,1.6,25990
Audi, A5,2019,Automatic,500,Diesel,50.4,2.0,32990
Audi, A6,2019,Semi-Auto,8011,Diesel,47.9,2.0,31990
Audi, Q3,2019,Automatic,2473,Petrol,31.7,2.0,29990
Audi, Q5,2020,Semi-Auto,5000,Hybrid,117.7,2.0,48990
Audi, Q3,2017,Manual,25807,Petrol,49.6,1.4,20490
Audi, A4,2017,Semi-Auto,4274,Petrol,42.8,2.0,31990
Audi, Q2,2019,Manual,2044,Diesel,49.6,1.6,22490
Audi, A3,2019,Manual,6000,Petrol,43.5,1.5,22967
Audi, Q7,2019,Semi-Auto,6000,Diesel,33.2,3.0,45990
Audi, A4,2019,Automatic,10654,Petrol,38.7,2.0,25990
Audi, Q3,2019,Manual,6000,Petrol,40.9,1.5,24990
Audi, Q7,2019,Automatic,100,Diesel,33.2,3.0,45990
Audi, RS6,2017,Automatic,18881,Petrol,29.4,4.0,61490
Audi, Q2,2019,Automatic,2000,Petrol,42.2,1.5,25690
Audi, A3,2019,Manual,3000,Petrol,44.1,1.5,22490
Audi, RS3,2019,Semi-Auto,3584,Petrol,29.7,2.5,47990
Audi, A1,2016,Manual,15982,Petrol,67.3,1.0,11990
Audi, Q2,2017,Semi-Auto,31690,Petrol,52.3,1.4,20990
Audi, A3,2017,Manual,18092,Petrol,60.1,1.4,17990
Audi, Q5,2018,Semi-Auto,13667,Petrol,40.4,2.0,33990
Audi, Q2,2020,Semi-Auto,6000,Petrol,42.2,1.5,26139
Audi, A4,2017,Manual,42171,Petrol,50.4,2.0,15767
Audi, A3,2018,Semi-Auto,17800,Diesel,62.8,2.0,21990
Audi, Q2,2019,Manual,6000,Petrol,43.5,1.5,25490
Audi, Q3,2019,Automatic,500,Petrol,31.0,2.0,40990
Audi, A1,2019,Manual,6000,Petrol,47.9,1.0,20595
Audi, Q2,2019,Manual,822,Petrol,44.8,1.5,23490
Audi, Q3,2019,Manual,6000,Petrol,40.9,1.5,32082
Audi, A1,2017,Manual,29040,Petrol,55.4,1.4,12690
Audi, A1,2016,Manual,39715,Petrol,67.3,1.0,10790
Audi, Q3,2019,Automatic,3000,Petrol,32.1,2.0,38990
Audi, Q2,2019,Manual,3561,Petrol,43.5,1.5,24479
Audi, Q3,2019,Manual,4500,Diesel,42.8,2.0,26990
Audi, TT,2019,Automatic,5000,Petrol,35.3,2.0,27990
Audi, TT,2019,Manual,2500,Petrol,38.2,2.0,26990
Audi, Q3,2019,Manual,5000,Petrol,39.8,1.5,27990
Audi, A6,2019,Automatic,11000,Diesel,50.4,2.0,28990
Audi, A4,2014,Semi-Auto,28510,Diesel,57.6,2.0,13141
Audi, Q3,2020,Semi-Auto,700,Petrol,39.8,1.5,30990
Audi, Q2,2018,Manual,10500,Petrol,49.6,1.4,22990
Audi, A3,2017,Semi-Auto,25874,Petrol,43.5,2.0,25990
Audi, A1,2017,Manual,27317,Petrol,67.3,1.0,11990
Audi, A1,2017,Manual,26994,Diesel,76.3,1.6,11990
Audi, Q7,2016,Semi-Auto,35285,Diesel,47.9,3.0,32990
Audi, A1,2016,Manual,32371,Petrol,55.4,1.4,13990
Audi, A1,2018,Semi-Auto,4712,Petrol,56.5,1.4,17490
Audi, A3,2017,Manual,26254,Petrol,60.1,1.4,16990
Audi, A4,2017,Manual,35543,Petrol,53.3,1.4,13490
Audi, A3,2017,Semi-Auto,37697,Diesel,65.7,2.0,16450
Audi, A4,2017,Semi-Auto,44857,Petrol,38.7,3.0,25290
Audi, Q3,2020,Semi-Auto,4000,Diesel,47.1,2.0,30450
Audi, A1,2019,Semi-Auto,11310,Petrol,47.1,1.0,21490
Audi, Q2,2019,Manual,7462,Petrol,42.8,1.5,22453
Audi, Q3,2015,Manual,46600,Diesel,49.6,2.0,17990
Audi, A1,2014,Manual,50500,Diesel,68.9,2.0,10990
Audi, A3,2017,Semi-Auto,26590,Petrol,43.5,2.0,24490
Audi, RS4,2018,Semi-Auto,22767,Petrol,32.1,2.9,49990
Audi, A6,2020,Semi-Auto,6000,Petrol,30.7,3.0,48990
Audi, Q5,2017,Semi-Auto,31018,Diesel,47.1,2.0,23490
Audi, A6,2017,Manual,44738,Diesel,58.9,2.0,20990
Audi, Q3,2019,Automatic,6681,Diesel,38.7,2.0,30990
Audi, A1,2016,Manual,28894,Petrol,58.9,1.4,14795
Audi, Q3,2018,Semi-Auto,15392,Petrol,40.4,2.0,24850
Audi, A4,2018,Automatic,16953,Petrol,48.7,2.0,24490
Audi, A4,2018,Semi-Auto,9555,Petrol,50.4,1.4,21450
Audi, A4,2016,Semi-Auto,11000,Petrol,55.4,2.0,16900
Audi, A3,2019,Semi-Auto,3345,Diesel,51.4,2.0,26290
Audi, Q5,2019,Semi-Auto,2192,Diesel,38.2,2.0,33950
Audi, A4,2018,Semi-Auto,17012,Petrol,51.4,1.4,18490
Audi, Q7,2020,Semi-Auto,3000,Diesel,33.2,3.0,51995
Audi, A6,2014,Semi-Auto,29074,Diesel,55.4,2.0,15000
